Year,State code,Percentage of US states’ job postings in AI,State,Percentage of United States AI job postings,Relative AI hiring rate year-over-year ratio,Date,Relative AI hiring year-over-year ratio,country,Percentage of US states' job postings in AI,year,Country,Number of industrial robots (in thousands),Average investment (in millions of US dollars)
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2010.0,,,,,,,,,,,,,
2011.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
,AL,,,,,,,,,,,,
,AK,,,,,,,,,,,,
,AZ,,,,,,,,,,,,
,AR,,,,,,,,,,,,
,CA,,,,,,,,,,,,
,CO,,,,,,,,,,,,
,CT,,,,,,,,,,,,
,DE,,,,,,,,,,,,
,FL,,,,,,,,,,,,
,GA,,,,,,,,,,,,
,HI,,,,,,,,,,,,
,ID,,,,,,,,,,,,
,IL,,,,,,,,,,,,
,IN,,,,,,,,,,,,
,IA,,,,,,,,,,,,
,KS,,,,,,,,,,,,
,KY,,,,,,,,,,,,
,LA,,,,,,,,,,,,
,ME,,,,,,,,,,,,
,MD,,,,,,,,,,,,
,MA,,,,,,,,,,,,
,MI,,,,,,,,,,,,
,MN,,,,,,,,,,,,
,MS,,,,,,,,,,,,
,MO,,,,,,,,,,,,
,MT,,,,,,,,,,,,
,NE,,,,,,,,,,,,
,NV,,,,,,,,,,,,
,NH,,,,,,,,,,,,
,NJ,,,,,,,,,,,,
,NM,,,,,,,,,,,,
,NY,,,,,,,,,,,,
,NC,,,,,,,,,,,,
,ND,,,,,,,,,,,,
,OH,,,,,,,,,,,,
,OK,,,,,,,,,,,,
,OR,,,,,,,,,,,,
,PA,,,,,,,,,,,,
,RI,,,,,,,,,,,,
,SC,,,,,,,,,,,,
,SD,,,,,,,,,,,,
,TN,,,,,,,,,,,,
,TX,,,,,,,,,,,,
,UT,,,,,,,,,,,,
,VT,,,,,,,,,,,,
,VA,,,,,,,,,,,,
,WA,,,,,,,,,,,,
,DC,,,,,,,,,,,,
,WV,,,,,,,,,,,,
,WI,,,,,,,,,,,,
,WY,,,,,,,,,,,,
,AL,,,,,,,,1.38%,,,,
,AK,,,,,,,,1.60%,,,,
,AZ,,,,,,,,1.50%,,,,
,AR,,,,,,,,1.86%,,,,
,CA,,,,,,,,2.67%,,,,
,CO,,,,,,,,1.78%,,,,
,CT,,,,,,,,1.64%,,,,
,DE,,,,,,,,3.38%,,,,
,FL,,,,,,,,1.09%,,,,
,GA,,,,,,,,1.82%,,,,
,HI,,,,,,,,1.44%,,,,
,ID,,,,,,,,1.91%,,,,
,IL,,,,,,,,1.87%,,,,
,IN,,,,,,,,0.97%,,,,
,IA,,,,,,,,1.07%,,,,
,KS,,,,,,,,1.52%,,,,
,KY,,,,,,,,1.04%,,,,
,LA,,,,,,,,0.92%,,,,
,ME,,,,,,,,1.57%,,,,
,MD,,,,,,,,2.29%,,,,
,MA,,,,,,,,2.71%,,,,
,MI,,,,,,,,1.51%,,,,
,MN,,,,,,,,1.46%,,,,
,MS,,,,,,,,1.37%,,,,
,MO,,,,,,,,1.26%,,,,
,MT,,,,,,,,1.59%,,,,
,NE,,,,,,,,1.34%,,,,
,NV,,,,,,,,1.18%,,,,
,NH,,,,,,,,1.16%,,,,
,NJ,,,,,,,,2.07%,,,,
,NM,,,,,,,,1.30%,,,,
,NY,,,,,,,,2.19%,,,,
,NC,,,,,,,,1.52%,,,,
,ND,,,,,,,,1.22%,,,,
,OH,,,,,,,,1.19%,,,,
,OK,,,,,,,,1.09%,,,,
,OR,,,,,,,,1.54%,,,,
,PA,,,,,,,,1.46%,,,,
,RI,,,,,,,,2.13%,,,,
,SC,,,,,,,,0.98%,,,,
,SD,,,,,,,,1.18%,,,,
,TN,,,,,,,,1.14%,,,,
,TX,,,,,,,,1.86%,,,,
,UT,,,,,,,,1.75%,,,,
,VT,,,,,,,,1.43%,,,,
,VA,,,,,,,,2.77%,,,,
,WA,,,,,,,,3.27%,,,,
,DC,,,,,,,,4.44%,,,,
,WV,,,,,,,,1.13%,,,,
,WI,,,,,,,,1.00%,,,,
,WY,,,,,,,,1.74%,,,,
2013.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2013.0,,,,,,,,,,,,,
2014.0,,,,,,,,,,,,,
2015.0,,,,,,,,,,,,,
2016.0,,,,,,,,,,,,,
2017.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2019.0,,,,,,,,,,,,,
2020.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
2022.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2024.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
2023.0,,,,,,,,,,,,,
